5.7;84.2
29.8;89.8
8.3;81.6
29.6;69.8
11.7;77.8
9.7;89.5
7.2;85.3
14.8;91.8
9.8;88.8
19.7;81.9
7.3;92.2
9.7;79.1
8.3;75.3
14.8;101.2
19.5;77.8
29.7;76.5
14.7;87
6.4;82.7
11.7;85.1
11.7;90.1
19.7;76.7
19.8;82
59.7;86.1
8.2;75.2
11.7;85.2
11.8;85.1
14.8;92.8
11.8;84.4
6.4;83.5
7.2;84.8
29.8;107.7
11.7;79.7
19.7;80
11.8;90.9
19.8;94.8
9.7;88.8
11.7;85
19.6;74.4
11.7;73.1
8.3;84.2
14.7;91.1
8.2;83
9.8;89
19.8;90.3
11.6;77.1
29.7;74.4
11.8;87.5
9.7;84.4
29.7;81.8
0;81.8
14.8;86.3
8.2;71.1
8.3;82.7
11.7;79.3
